SPOTINSTANCEPRICE	0.062000	2011-04-19T07:53:42-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-19T14:08:46-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-19T16:58:48-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-19T17:24:10-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-19T17:33:41-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-19T19:42:06-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-19T21:39:18-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-20T01:07:30-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-20T01:52:25-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-20T07:24:53-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-20T09:17:07-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-20T13:01:06-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-20T14:51:44-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-20T20:02:05-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-20T20:59:30-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-20T23:34:36-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-21T00:34:25-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-21T00:48:30-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-21T03:07:14-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-21T04:14:26-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-21T07:01:28-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-21T07:32:17-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-21T08:23:47-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-21T10:15:48-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-21T10:40:51-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-21T11:04:04-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-21T11:17:53-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-21T15:19:38-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-21T16:02:56-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-21T18:19:30-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-21T18:29:51-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-21T18:54:02-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-21T20:34:46-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-22T01:26:09-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-22T01:44:06-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-22T04:24:56-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-22T05:22:45-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-22T07:09:37-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-22T07:51:14-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-22T08:10:29-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-22T14:15:05-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-22T16:15:04-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-22T16:53:09-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-22T19:47:55-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-22T20:20:23-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-23T00:03:59-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-23T03:03:07-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-23T03:34:02-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-23T03:53:32-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-23T05:12:55-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-23T05:49:26-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-23T06:25:55-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-23T08:05:50-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-23T11:03:59-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-23T11:15:54-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-23T11:25:07-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-23T12:46:14-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-23T13:04:28-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-23T14:50:26-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-23T16:55:00-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-23T17:04:22-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-23T22:22:13-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-23T22:38:06-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-24T04:23:31-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-24T06:34:26-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-24T08:12:35-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-24T09:01:41-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-24T10:19:16-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-24T10:47:51-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-24T10:54:17-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-24T13:01:26-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-24T13:08:34-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-24T15:14:27-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-24T22:33:18-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-25T01:36:52-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-25T02:16:09-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-25T04:44:13-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-25T05:02:20-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-25T08:48:17-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-25T09:41:07-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-25T10:31:17-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-25T11:41:53-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-25T11:52:24-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-25T16:28:58-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-25T20:50:59-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-25T23:30:24-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-26T01:42:44-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-26T02:49:53-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-26T07:08:07-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-26T08:38:40-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-26T11:26:51-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-26T12:30:36-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-26T14:12:15-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-26T14:37:24-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-26T14:57:56-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-26T15:20:55-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-26T16:09:18-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-26T18:08:25-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-26T18:44:11-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-26T19:03:13-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-26T21:07:26-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-26T21:21:24-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-26T23:21:45-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-26T23:40:24-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-27T00:58:05-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-27T01:32:18-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-27T04:08:27-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-27T11:37:56-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-27T11:57:50-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-27T14:01:43-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-27T14:56:51-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-27T17:03:32-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-27T17:52:02-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-27T18:24:30-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-27T19:28:25-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-27T21:37:36-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-27T22:56:54-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-28T01:14:58-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-28T03:01:31-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-28T06:49:40-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-28T07:44:24-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-28T10:34:48-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-28T11:51:37-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-28T13:02:22-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-28T13:11:28-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-28T13:59:56-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-28T17:15:57-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-28T22:45:22-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-28T23:06:22-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-04-28T23:58:19-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-29T00:56:10-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-29T02:46:06-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-29T04:12:12-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-29T09:34:42-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-29T12:19:28-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-29T13:37:08-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-29T13:49:41-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-29T16:19:50-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-29T19:52:34-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-29T20:48:30-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-04-29T22:35:46-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-30T01:13:54-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-30T05:39:57-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-30T08:49:00-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-04-30T11:12:00-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-30T11:41:02-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-30T15:09:57-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-04-30T15:15:52-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-04-30T16:00:06-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-04-30T17:28:52-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-04-30T20:42:06-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-05-01T00:23:51-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-01T01:44:21-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-05-01T02:16:23-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-01T03:29:18-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-05-01T04:22:37-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-05-01T05:00:07-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-05-01T05:58:56-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-01T06:18:58-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-01T07:54:45-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-01T08:00:39-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-05-01T09:24:39-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-01T09:59:49-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-05-01T10:33:33-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-01T11:35:43-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-05-01T13:27:32-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-01T15:33:53-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-05-01T16:31:03-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-01T18:48:37-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-05-01T22:19:39-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-05-02T04:26:55-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-05-02T06:34:11-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-05-02T09:16:53-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-02T10:13:40-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-05-02T14:58:42-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-02T15:50:25-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-05-02T16:02:55-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-02T16:58:15-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-05-02T20:01:29-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-05-02T20:28:03-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-02T21:24:10-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-05-02T23:05:27-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-02T23:24:30-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-05-03T01:48:04-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-03T04:43:28-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-03T05:05:25-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-05-03T05:58:43-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-03T06:30:07-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-03T09:24:21-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-03T14:06:58-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-05-03T17:56:06-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-05-03T22:13:21-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-04T03:40:48-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-05-04T06:48:35-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-04T07:25:22-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-05-04T08:02:56-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-04T08:12:37-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-05-04T10:37:46-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-04T11:09:37-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-05-04T13:06:43-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.063000	2011-05-04T14:44:40-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-04T16:19:03-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-04T18:29:32-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-04T19:59:45-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-05-04T20:43:19-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-04T21:14:26-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-04T23:37:15-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-05T01:47:32-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-05-05T07:48:20-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-05T08:53:18-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-05T10:45:49-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-05-05T15:05:57-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-05T15:19:27-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-05-05T15:46:10-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-05-05T17:03:20-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-05T17:47:43-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.058000	2011-05-05T19:41:48-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-05T23:23:18-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-05T23:46:00-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-05-06T05:46:12-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.061000	2011-05-06T06:18:01-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.060000	2011-05-06T07:25:58-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.062000	2011-05-06T07:38:44-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.059000	2011-05-06T07:56:54-0700	c1.medium	Linux/UNIX
SPOTINSTANCEPRICE	0.057000	2011-05-06T08:54:48-0700	c1.medium	Linux/UNIX
